artist,track_or_project_title,release_type,confidence_score,extraction_method,source_article_title,source_article_url,source_name,article_date,embedded_music_links,release_article
Tom Enzy,Follow Me,single,1.0,spotify_playlist_api,Tom Enzy - Follow Me,https://open.spotify.com/track/1SSs1CFiYTllDTm5imjHPG,Spotify Playlist,2025-10-10,https://open.spotify.com/track/1SSs1CFiYTllDTm5imjHPG,True
ATB,Believe In Love,single,1.0,spotify_playlist_api,ATB - Believe In Love,https://open.spotify.com/track/5jcqxzPZnGkMsNSxzFpJW5,Spotify Playlist,2025-09-26,https://open.spotify.com/track/5jcqxzPZnGkMsNSxzFpJW5,True
Marcus & Martinus,The Room,single,1.0,spotify_playlist_api,Marcus & Martinus - The Room,https://open.spotify.com/track/1X9wnBr0GtplOi4VuYsOAS,Spotify Playlist,2025-09-26,https://open.spotify.com/track/1X9wnBr0GtplOi4VuYsOAS,True
A-Clark,All For U,single,1.0,spotify_playlist_api,A-Clark - All For U,https://open.spotify.com/track/5HUSocXuDOzC8kQmsWvMvl,Spotify Playlist,2025-08-08,https://open.spotify.com/track/5HUSocXuDOzC8kQmsWvMvl,True
CLTX,Tension,single,1.0,spotify_playlist_api,CLTX - Tension,https://open.spotify.com/track/35nMJcoKLjpX0eeg9yY3fD,Spotify Playlist,2025-08-22,https://open.spotify.com/track/35nMJcoKLjpX0eeg9yY3fD,True
YouNotUs,In The Middle,single,1.0,spotify_playlist_api,YouNotUs - In The Middle,https://open.spotify.com/track/0OW3s0JdsWXYGCw6PLU53x,Spotify Playlist,2025-09-26,https://open.spotify.com/track/0OW3s0JdsWXYGCw6PLU53x,True
Azteck,Pretty Woman (All Around The World) (with Gabry Ponte),single,1.0,spotify_playlist_api,Azteck - Pretty Woman (All Around The World) (with Gabry Ponte),https://open.spotify.com/track/5IguGIyNtdR4LvPn6vDbhh,Spotify Playlist,2025-09-26,https://open.spotify.com/track/5IguGIyNtdR4LvPn6vDbhh,True
DJ GUESTLIST,Vollrausch,single,1.0,spotify_playlist_api,DJ GUESTLIST - Vollrausch,https://open.spotify.com/track/4d2VVOpHEKAfDT13ihM4pS,Spotify Playlist,2025-08-08,https://open.spotify.com/track/4d2VVOpHEKAfDT13ihM4pS,True
Natascha Polké,Everybody Knows,single,1.0,spotify_playlist_api,Natascha Polké - Everybody Knows,https://open.spotify.com/track/41CZBcABG1VKlQ3b9VLhgi,Spotify Playlist,2025-08-15,https://open.spotify.com/track/41CZBcABG1VKlQ3b9VLhgi,True
twocolors,UNDERWORLD,single,1.0,spotify_playlist_api,twocolors - UNDERWORLD,https://open.spotify.com/track/1zxoMGWtvjovQznFdXRmpH,Spotify Playlist,2025-08-15,https://open.spotify.com/track/1zxoMGWtvjovQznFdXRmpH,True
Regard,Piece of Me,single,1.0,spotify_playlist_api,Regard - Piece of Me,https://open.spotify.com/track/2fK8c5T8vXoO7BidKZxBBO,Spotify Playlist,2025-08-15,https://open.spotify.com/track/2fK8c5T8vXoO7BidKZxBBO,True
FAST BOY,Nothing Lasts Forever,single,1.0,spotify_playlist_api,FAST BOY - Nothing Lasts Forever,https://open.spotify.com/track/5eGSOtR7j0LuzmM8F0dCAW,Spotify Playlist,2025-08-08,https://open.spotify.com/track/5eGSOtR7j0LuzmM8F0dCAW,True
Alle Farben,Loving You Is Life,single,1.0,spotify_playlist_api,Alle Farben - Loving You Is Life,https://open.spotify.com/track/0XSomaqxA3ic743NuPpEKe,Spotify Playlist,2025-09-26,https://open.spotify.com/track/0XSomaqxA3ic743NuPpEKe,True
James Hype,Waterfalls (feat. Sam Harper & Bobby Harvey),single,1.0,spotify_playlist_api,James Hype - Waterfalls (feat. Sam Harper & Bobby Harvey),https://open.spotify.com/track/1OcV53oesLQw3VTW9I3uD3,Spotify Playlist,2025-08-08,https://open.spotify.com/track/1OcV53oesLQw3VTW9I3uD3,True
Ely Oaks,Breakin' Dishes,single,1.0,spotify_playlist_api,Ely Oaks - Breakin' Dishes,https://open.spotify.com/track/3rTvXpSq6fDU1PitJlmnhm,Spotify Playlist,2025-09-12,https://open.spotify.com/track/3rTvXpSq6fDU1PitJlmnhm,True
ILLENIUM,Refuge,single,1.0,spotify_playlist_api,ILLENIUM - Refuge,https://open.spotify.com/track/1PCkDEDApsRDfUIIp7uEp3,Spotify Playlist,2025-08-01,https://open.spotify.com/track/1PCkDEDApsRDfUIIp7uEp3,True
Empire Of The Sun,Walking On A Dream - Marlon Hoffstadt Remix,single,1.0,spotify_playlist_api,Empire Of The Sun - Walking On A Dream - Marlon Hoffstadt Remix,https://open.spotify.com/track/0NZdEb4FIYj30IVRlzaY30,Spotify Playlist,2025-08-22,https://open.spotify.com/track/0NZdEb4FIYj30IVRlzaY30,True
Kungs,Light Me Up,single,1.0,spotify_playlist_api,Kungs - Light Me Up,https://open.spotify.com/track/1VbLQ4OGIkoxPqmaxgOIIv,Spotify Playlist,2025-09-12,https://open.spotify.com/track/1VbLQ4OGIkoxPqmaxgOIIv,True
Natascha Polké,Dawn,single,1.0,spotify_playlist_api,Natascha Polké - Dawn,https://open.spotify.com/track/3PWsoTF9TbG26qg7ZoVPtV,Spotify Playlist,2025-09-12,https://open.spotify.com/track/3PWsoTF9TbG26qg7ZoVPtV,True
YouNotUs,Beautiful Odyssey,single,1.0,spotify_playlist_api,YouNotUs - Beautiful Odyssey,https://open.spotify.com/track/5hiYBhGt4E9o5n2LycnAuh,Spotify Playlist,2025-08-01,https://open.spotify.com/track/5hiYBhGt4E9o5n2LycnAuh,True
DumitrEscu,Sitting In The Sun (Walking In The Rain),single,1.0,spotify_playlist_api,DumitrEscu - Sitting In The Sun (Walking In The Rain),https://open.spotify.com/track/1ICqM7PreerK3OSNjgVhtw,Spotify Playlist,2025-07-25,https://open.spotify.com/track/1ICqM7PreerK3OSNjgVhtw,True
Pablo Nouvelle,Nobody As Tight,single,1.0,spotify_playlist_api,Pablo Nouvelle - Nobody As Tight,https://open.spotify.com/track/7hNFD01WuvsTDhnSalHzk6,Spotify Playlist,2025-08-15,https://open.spotify.com/track/7hNFD01WuvsTDhnSalHzk6,True
Martin Garrix,MAD,single,1.0,spotify_playlist_api,Martin Garrix - MAD,https://open.spotify.com/track/6vM1GSndPtQk7AmqEmNAPH,Spotify Playlist,2025-05-27,https://open.spotify.com/track/6vM1GSndPtQk7AmqEmNAPH,True
Scooter,Heart Attack,single,1.0,spotify_playlist_api,Scooter - Heart Attack,https://open.spotify.com/track/1i4T9wZQCQDzgPllYePboc,Spotify Playlist,2025-07-11,https://open.spotify.com/track/1i4T9wZQCQDzgPllYePboc,True
Ely Oaks,Borderline,single,1.0,spotify_playlist_api,Ely Oaks - Borderline,https://open.spotify.com/track/3RJqGQaU5C6olAtsaO7hjc,Spotify Playlist,2025-04-22,https://open.spotify.com/track/3RJqGQaU5C6olAtsaO7hjc,True
Alle Farben,Labyrinth,single,1.0,spotify_playlist_api,Alle Farben - Labyrinth,https://open.spotify.com/track/2sU1ck6zviGIfJ9QYJBaVV,Spotify Playlist,2025-08-15,https://open.spotify.com/track/2sU1ck6zviGIfJ9QYJBaVV,True
EBEN,Feel the love,EP,1.0,spotify_playlist_api,EBEN - Feel the love,https://open.spotify.com/track/0rfs7uSrBrWzXZV1nIWAEO,Spotify Playlist,2025-06-13,https://open.spotify.com/track/0rfs7uSrBrWzXZV1nIWAEO,True
Confidence Man,gossip,single,1.0,spotify_playlist_api,Confidence Man - gossip,https://open.spotify.com/track/3pgwQNwEqbU12kLNXNDB7Q,Spotify Playlist,2025-07-23,https://open.spotify.com/track/3pgwQNwEqbU12kLNXNDB7Q,True
twocolors,Head Above Water,single,1.0,spotify_playlist_api,twocolors - Head Above Water,https://open.spotify.com/track/1w9Mk87mUA4hhA2wJCuiB4,Spotify Playlist,2025-05-30,https://open.spotify.com/track/1w9Mk87mUA4hhA2wJCuiB4,True
Mathame,Love Somebody,single,1.0,spotify_playlist_api,Mathame - Love Somebody,https://open.spotify.com/track/66RxR6rg3OoS9eZJzlXon3,Spotify Playlist,2025-07-25,https://open.spotify.com/track/66RxR6rg3OoS9eZJzlXon3,True
HUNTR/X,Golden - David Guetta REM/X,single,1.0,spotify_playlist_api,HUNTR/X - Golden - David Guetta REM/X,https://open.spotify.com/track/5tVnzVWIKrmmuOPGbXUbT4,Spotify Playlist,2025-07-25,https://open.spotify.com/track/5tVnzVWIKrmmuOPGbXUbT4,True
Marshmello,Save My Love (with Ellie Goulding & AVAION),single,1.0,spotify_playlist_api,Marshmello - Save My Love (with Ellie Goulding & AVAION),https://open.spotify.com/track/4w3Uy4n1hfj1mx6ag7bII5,Spotify Playlist,2025-06-06,https://open.spotify.com/track/4w3Uy4n1hfj1mx6ag7bII5,True
PÆDE,I Just Feel Like,single,1.0,spotify_playlist_api,PÆDE - I Just Feel Like,https://open.spotify.com/track/7fmaW0KFhDoS98vJk5slq3,Spotify Playlist,2025-07-25,https://open.spotify.com/track/7fmaW0KFhDoS98vJk5slq3,True
Worakls,No Boundaries,single,1.0,spotify_playlist_api,Worakls - No Boundaries,https://open.spotify.com/track/4Lpp6C7Au2zIGpNSirxLkK,Spotify Playlist,2025-07-18,https://open.spotify.com/track/4Lpp6C7Au2zIGpNSirxLkK,True
The Ironix,You,single,1.0,spotify_playlist_api,The Ironix - You,https://open.spotify.com/track/44q1UuWeAd10A039OJaQCo,Spotify Playlist,2025-07-25,https://open.spotify.com/track/44q1UuWeAd10A039OJaQCo,True
CLTX,Music Is My Life,single,1.0,spotify_playlist_api,CLTX - Music Is My Life,https://open.spotify.com/track/0YqtNnefCpMCkk7YWsa3m5,Spotify Playlist,2025-07-25,https://open.spotify.com/track/0YqtNnefCpMCkk7YWsa3m5,True
Romy Janssen,Loving You,single,1.0,spotify_playlist_api,Romy Janssen - Loving You,https://open.spotify.com/track/13H24WUvExZMZPnmRTZioz,Spotify Playlist,2025-07-25,https://open.spotify.com/track/13H24WUvExZMZPnmRTZioz,True
GATTÜSO,Abrazarte (Disfruto),single,1.0,spotify_playlist_api,GATTÜSO - Abrazarte (Disfruto),https://open.spotify.com/track/6PgfEsF2vIBhhvRa9cPO94,Spotify Playlist,2025-07-18,https://open.spotify.com/track/6PgfEsF2vIBhhvRa9cPO94,True
Fritz Kalkbrenner,When I See You,single,1.0,spotify_playlist_api,Fritz Kalkbrenner - When I See You,https://open.spotify.com/track/52j7AUn5Go7y4B4TPABkx9,Spotify Playlist,2025-07-18,https://open.spotify.com/track/52j7AUn5Go7y4B4TPABkx9,True
Alle Farben,From Disco To Disco,single,1.0,spotify_playlist_api,Alle Farben - From Disco To Disco,https://open.spotify.com/track/1MzPUIynJATkuvympwipnm,Spotify Playlist,2025-07-18,https://open.spotify.com/track/1MzPUIynJATkuvympwipnm,True
LIZOT,Down Under 2025,single,1.0,spotify_playlist_api,LIZOT - Down Under 2025,https://open.spotify.com/track/0uu4zP1xNBHPgXEmeUGLLq,Spotify Playlist,2025-07-18,https://open.spotify.com/track/0uu4zP1xNBHPgXEmeUGLLq,True
YORRY,That's So True,single,1.0,spotify_playlist_api,YORRY - That's So True,https://open.spotify.com/track/5P4rvjohM7IEd3znZ6ijwY,Spotify Playlist,2025-07-11,https://open.spotify.com/track/5P4rvjohM7IEd3znZ6ijwY,True
Cheat Codes,Be Your Friend (Feat. Enisa),single,1.0,spotify_playlist_api,Cheat Codes - Be Your Friend (Feat. Enisa),https://open.spotify.com/track/3WOUpopjIGVJT0NfwxgYkl,Spotify Playlist,2025-05-30,https://open.spotify.com/track/3WOUpopjIGVJT0NfwxgYkl,True
VTSS,Can't Catch Me,single,1.0,spotify_playlist_api,VTSS - Can't Catch Me,https://open.spotify.com/track/3Qd3EeuoHj4LXzCkff7DFT,Spotify Playlist,2025-07-16,https://open.spotify.com/track/3Qd3EeuoHj4LXzCkff7DFT,True
Jubël,Walkman,single,1.0,spotify_playlist_api,Jubël - Walkman,https://open.spotify.com/track/5fY4Ny98j9wUDvSSRj6GaC,Spotify Playlist,2025-05-23,https://open.spotify.com/track/5fY4Ny98j9wUDvSSRj6GaC,True
Loco Dice,Just Do It,album,1.0,spotify_playlist_api,Loco Dice - Just Do It,https://open.spotify.com/track/68LYCLoultJSOpLG3G7Grn,Spotify Playlist,2025-05-23,https://open.spotify.com/track/68LYCLoultJSOpLG3G7Grn,True
Rony Seikaly,Rude Boi,single,1.0,spotify_playlist_api,Rony Seikaly - Rude Boi,https://open.spotify.com/track/6RhszueRE6SiDnXkv3i88r,Spotify Playlist,2025-06-27,https://open.spotify.com/track/6RhszueRE6SiDnXkv3i88r,True
Ginton,Kalabancoro,single,1.0,spotify_playlist_api,Ginton - Kalabancoro,https://open.spotify.com/track/3DidOh90QTm6XAnD40gyJv,Spotify Playlist,2025-06-20,https://open.spotify.com/track/3DidOh90QTm6XAnD40gyJv,True
Ely Oaks,I Wanna Go,single,1.0,spotify_playlist_api,Ely Oaks - I Wanna Go,https://open.spotify.com/track/23eZSuMOfsr4tTWcC6DGcG,Spotify Playlist,2025-06-26,https://open.spotify.com/track/23eZSuMOfsr4tTWcC6DGcG,True
Confidence Man,I CAN’T LOSE YOU,album,1.0,spotify_playlist_api,Confidence Man - I CAN’T LOSE YOU,https://open.spotify.com/track/4LJOC3L3wmOqX7jxC7DNTb,Spotify Playlist,2024-10-18,https://open.spotify.com/track/4LJOC3L3wmOqX7jxC7DNTb,True
Berky,Move Like Water,single,1.0,spotify_playlist_api,Berky - Move Like Water,https://open.spotify.com/track/57CG5MkpDrBlusa2VBIfda,Spotify Playlist,2025-06-19,https://open.spotify.com/track/57CG5MkpDrBlusa2VBIfda,True
HUGEL,Loosen Up,single,1.0,spotify_playlist_api,HUGEL - Loosen Up,https://open.spotify.com/track/299dSBpKciGfnsCHumMlsN,Spotify Playlist,2025-06-27,https://open.spotify.com/track/299dSBpKciGfnsCHumMlsN,True
Duke Dumont,I Need You Now,single,1.0,spotify_playlist_api,Duke Dumont - I Need You Now,https://open.spotify.com/track/7gLqg4i3lanQm6SmuhWlx6,Spotify Playlist,2025-06-20,https://open.spotify.com/track/7gLqg4i3lanQm6SmuhWlx6,True
Fantomel,Dame Un Grrr,single,1.0,spotify_playlist_api,Fantomel - Dame Un Grrr,https://open.spotify.com/track/7ih7pYSRZgWCTXuOmrnXjX,Spotify Playlist,2025-06-20,https://open.spotify.com/track/7ih7pYSRZgWCTXuOmrnXjX,True
Don Diablo,Doing Nothin',single,1.0,spotify_playlist_api,Don Diablo - Doing Nothin',https://open.spotify.com/track/6PAt6xtbwjpRwG4V3zKWaK,Spotify Playlist,2025-05-30,https://open.spotify.com/track/6PAt6xtbwjpRwG4V3zKWaK,True
KELLAR,Needed Me,single,1.0,spotify_playlist_api,KELLAR - Needed Me,https://open.spotify.com/track/4tqdsD2enJyRsXr6ZTbuib,Spotify Playlist,2025-06-13,https://open.spotify.com/track/4tqdsD2enJyRsXr6ZTbuib,True
mischluft,Side To Side,single,1.0,spotify_playlist_api,mischluft - Side To Side,https://open.spotify.com/track/0bRzCl937W9PlTCknGfcW8,Spotify Playlist,2025-06-06,https://open.spotify.com/track/0bRzCl937W9PlTCknGfcW8,True
Marlon Hoffstadt,Hands Up In The Sky,single,1.0,spotify_playlist_api,Marlon Hoffstadt - Hands Up In The Sky,https://open.spotify.com/track/20Z42fj1SxOWxMLePuivVs,Spotify Playlist,2025-05-23,https://open.spotify.com/track/20Z42fj1SxOWxMLePuivVs,True
Alle Farben,Apollo 2,single,1.0,spotify_playlist_api,Alle Farben - Apollo 2,https://open.spotify.com/track/4wIYetr4l1O4WS9VLJljdA,Spotify Playlist,2025-05-23,https://open.spotify.com/track/4wIYetr4l1O4WS9VLJljdA,True
Natascha Polké,Ghost,single,1.0,spotify_playlist_api,Natascha Polké - Ghost,https://open.spotify.com/track/15CXWtEaOlVG2Yj5L77zc8,Spotify Playlist,2025-06-20,https://open.spotify.com/track/15CXWtEaOlVG2Yj5L77zc8,True
David Guetta,Man In Finance (with David Guetta),single,1.0,spotify_playlist_api,David Guetta - Man In Finance (with David Guetta),https://open.spotify.com/track/5ZKnajvQQbMJeUhqilzi5T,Spotify Playlist,2024-06-07,https://open.spotify.com/track/5ZKnajvQQbMJeUhqilzi5T,True
Tom Enzy,Romeo,single,1.0,spotify_playlist_api,Tom Enzy - Romeo,https://open.spotify.com/track/4EVyKaYRQWFaDpbvEGdWel,Spotify Playlist,2025-06-06,https://open.spotify.com/track/4EVyKaYRQWFaDpbvEGdWel,True
ILLENIUM,In My Arms,single,1.0,spotify_playlist_api,ILLENIUM - In My Arms,https://open.spotify.com/track/6nJiqVmR1SyAu50GuDenIJ,Spotify Playlist,2025-05-16,https://open.spotify.com/track/6nJiqVmR1SyAu50GuDenIJ,True
OTIS,himmel brennt,EP,1.0,spotify_playlist_api,OTIS - himmel brennt,https://open.spotify.com/track/2VqvCVWB6DtSdzqjKxmNkE,Spotify Playlist,2025-06-20,https://open.spotify.com/track/2VqvCVWB6DtSdzqjKxmNkE,True
Jax Jones,Back In My Bed,single,1.0,spotify_playlist_api,Jax Jones - Back In My Bed,https://open.spotify.com/track/5Ptt8Whisd1IwucwgXEyeT,Spotify Playlist,2025-05-30,https://open.spotify.com/track/5Ptt8Whisd1IwucwgXEyeT,True
Agnes,BALENCIAGA COVERED EYES,single,1.0,spotify_playlist_api,Agnes - BALENCIAGA COVERED EYES,https://open.spotify.com/track/3KokqGsGKwLNjHxLbRIBQt,Spotify Playlist,2025-05-23,https://open.spotify.com/track/3KokqGsGKwLNjHxLbRIBQt,True
Hoax (BE),Fired Up,single,1.0,spotify_playlist_api,Hoax (BE) - Fired Up,https://open.spotify.com/track/59Zh2cPqIZSPjadFpUr5iF,Spotify Playlist,2025-05-16,https://open.spotify.com/track/59Zh2cPqIZSPjadFpUr5iF,True
TWENTY SIX,Paris Latino,single,1.0,spotify_playlist_api,TWENTY SIX - Paris Latino,https://open.spotify.com/track/043n7xmm69GquQTSEZrlsI,Spotify Playlist,2025-05-23,https://open.spotify.com/track/043n7xmm69GquQTSEZrlsI,True
MOSKA,KAI,single,1.0,spotify_playlist_api,MOSKA - KAI,https://open.spotify.com/track/0F5kzrD66lNCKGEty5QgJh,Spotify Playlist,2025-04-11,https://open.spotify.com/track/0F5kzrD66lNCKGEty5QgJh,True
MCYL,MATTRESS,single,1.0,spotify_playlist_api,MCYL - MATTRESS,https://open.spotify.com/track/63hckq0IAm6VXlQsDae1cs,Spotify Playlist,2025-05-23,https://open.spotify.com/track/63hckq0IAm6VXlQsDae1cs,True
Marlon Hoffstadt,Supersonic,single,1.0,spotify_playlist_api,Marlon Hoffstadt - Supersonic,https://open.spotify.com/track/01jx3vXwUaw9cfFeBk8sJQ,Spotify Playlist,2025-05-23,https://open.spotify.com/track/01jx3vXwUaw9cfFeBk8sJQ,True
